Technologie,itération,Capacité,Nombre de Fogs, Hit rate, Ratio OriginUser,Latence_P50,Latence_P90,Latence_P99
LRU,1000000,50000000,6,0.0802022611884167,90.31564099609193,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,6,0.08404261563747359,90.15340530956787,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,6,0.08112755039060433,90.51970731507913,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,6,0.08366043773762165,89.87904959043588,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,6,0.08129711119858526,90.36183688209354,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,6,0.08655718475073314,89.5520767980928,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,6,0.07931917147228433,90.50562881258836,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,6,0.08243919517268365,90.41830588947374,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,6,0.08481392698088154,90.09767931899717,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,6,0.07635881079045242,90.81864291708825,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,6,0.08784178219106192,89.8511787053478,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,6,0.09211204775612788,89.77058251969432,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,6,0.08979559326333925,90.06411129118102,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,6,0.09092973396992601,89.68759263216113,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,6,0.08694806801711033,90.13197595868726,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,6,0.0936013968511959,89.2510754750991,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,6,0.08786295589269567,90.08174690829581,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,6,0.08931138405046328,90.04396066309029,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,6,0.09253906549553748,89.80276286428833,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,6,0.08371928166351607,90.46445524251773,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,6,0.0973052034394114,89.05357822849311,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,6,0.10080643970600829,88.96417757626845,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,6,0.09832464664441534,89.29038079131554,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,6,0.09908317096895317,89.08296526067562,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,6,0.09424522896818131,89.61165983719484,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,6,0.1033947658003971,88.3788180669439,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,6,0.09389840946504495,89.56771032706095,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,6,0.09746356460815325,89.31149328292688,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,6,0.10147049688062973,89.12156407892155,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,6,0.09262053093365992,89.63443904143598,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,300000000,6,0.12065001629484787,86.45502801121157,200.0039999999999,200.00400000001537,200.00400000001537
LRU,1000000,300000000,6,0.1235073919636088,86.41847684085427,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,6,0.12441620522260655,86.58227955929736,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,300000000,6,0.12177923475240159,86.51838393100788,200.0039999999999,200.00400000001537,200.00400000001537
LRU,1000000,300000000,6,0.1131478091920933,87.47862707957995,200.0039999999999,200.00400000001537,200.00400000001537
LRU,1000000,300000000,6,0.12378601992081388,86.11895619809593,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,6,0.11335811398109116,87.29037934448195,200.00400000000002,200.00400000001537,200.00400000001537
LRU,1000000,300000000,6,0.12246253279769935,86.5414767476294,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,6,0.12458291600239435,86.37887625712924,200.0039999999999,200.00400000001537,200.00400000001537
LRU,1000000,300000000,6,0.11519341192931698,87.11056363340995,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,6,0.1434064162740418,83.09105326901184,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,6,0.14634730255749412,82.91264121665746,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,6,0.15041051971559383,82.62826367637281,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,6,0.14442740965901874,83.07802982633326,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,6,0.13826959203204198,83.76060676880256,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,6,0.14605650391264946,82.71815220296592,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,6,0.1363193797073142,83.83383430691539,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,6,0.14954141185442227,82.58049143389312,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,6,0.14736378782686785,82.8205094578341,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,6,0.13871192897154247,83.55905164268327,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,50000000,8,0.08078444268923256,90.26549157999622,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,8,0.08433840955487247,90.02759120723842,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,8,0.08209980206639157,90.56760166823858,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,8,0.08379052807825728,89.83903025490324,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,8,0.08124878862452353,90.39230543061997,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,8,0.08613561190738699,89.69637941621225,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,8,0.07887232854161155,90.53763629671276,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,8,0.08260202101003447,90.35673238005873,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,8,0.08472711267605634,90.01098843125565,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,50000000,8,0.07783445827605594,90.7176462189976,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,8,0.08928297839742608,89.6378678547317,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,8,0.09206160579819277,89.43048907661398,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,8,0.09019536134771017,89.99585508283835,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,8,0.09170076993459822,89.386307031687,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,8,0.08813038112266088,89.99757866245447,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,8,0.094766120472434,88.98494065207444,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,8,0.08740452387271816,89.91759996912509,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,8,0.09240958168623517,89.61163679643714,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,8,0.09291018309498512,89.49876422086278,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,100000000,8,0.08534267517427413,90.20812889014974,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,8,0.09891105738718714,88.7268859277651,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,8,0.10059434882412048,88.61535689343123,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,8,0.09866741519914904,89.163416853017,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,8,0.09914974911112814,88.7378589978808,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,8,0.09763381711513378,89.09817682412331,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,8,0.10305788775961114,88.22300435137723,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,8,0.09386203760033549,89.25104088421024,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,8,0.10160603177792091,88.73517659459834,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,8,0.10064085179638954,88.74604713297562,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,8,0.09289260787504837,89.4136166140444,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,300000000,8,0.12031418932890625,85.91755933721194,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,8,0.1190732393286616,86.10220659271481,200.0039999999999,200.00400000001537,200.00400000001537
LRU,1000000,300000000,8,0.12162973967134136,86.38581457527256,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,300000000,8,0.12133993646598688,85.94645885096836,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,8,0.11821628122054491,86.50945970140627,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,8,0.11924886784381407,86.26123235248065,200.0039999999999,200.00400000001537,200.00400000001537
LRU,1000000,300000000,8,0.11177949601283457,86.87195166998218,200.0039999999999,200.00400000001537,200.00400000001537
LRU,1000000,300000000,8,0.1218337057369893,86.28364829289461,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,8,0.12169751154468472,86.11336042513213,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,300000000,8,0.11257978455950642,86.92491871102422,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,8,0.14250202981772825,82.22673061144296,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,8,0.13925865006168126,82.54733351246787,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,8,0.14686730957174984,82.18552368935764,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,8,0.1425775855483143,82.37576878773858,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,8,0.14111268255821133,82.54588139511736,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,8,0.14143981777728204,82.27155116601816,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,8,0.13280088551586894,83.5058846364432,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,8,0.1445987690711439,82.59210696757144,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,8,0.14288106661339084,82.3357904985388,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,8,0.13589588199645802,82.85026351987938,200.00399999998626,200.00400000001537,200.00400000001537
Prefetching,1000000,50000000,1,0.6486335353206718,132.24951724575521,0,190,200.00400000001537
Prefetching,1000000,50000000,1,0.6491859460060555,130.3592084420814,0,190,200.00400000001537
Prefetching,1000000,50000000,1,0.6488448175293551,131.65220663602884,0,190,200.00400000001537
Prefetching,1000000,50000000,1,0.6497278412111699,130.8248232091384,0,190,200.00400000001537
Prefetching,1000000,50000000,1,0.6492064299521824,132.40652080012808,0,190,200.00400000001537
Prefetching,1000000,50000000,1,0.6489349922489984,129.1521381523098,0,190,200.00400000001537
Prefetching,1000000,50000000,1,0.6492796164725838,131.8849229177947,0,190,200.00400000001537
Prefetching,1000000,50000000,1,0.6495388001196737,131.2705563382734,0,190,200.00400000001537
Prefetching,1000000,50000000,1,0.6498980319921462,130.5032293951542,0,190,200.00400000001537
Prefetching,1000000,50000000,1,0.6493706378958276,132.07789941601177,0,190,200.00400000001537
Prefetching,1000000,100000000,1,0.6550563397469796,132.52875049449443,0,190,200.00400000001537
Prefetching,1000000,100000000,1,0.6553003873029356,130.83814745746392,0,190,200.00400000001537
Prefetching,1000000,100000000,1,0.6547758086629767,131.94705870970967,0,190,200.00400000001537
Prefetching,1000000,100000000,1,0.6557904388484471,131.23935325730835,0,190,200.00400000001537
Prefetching,1000000,100000000,1,0.6551183347590533,132.72820546882468,0,190,200.00400000001537
Prefetching,1000000,100000000,1,0.6547836455016074,129.4268878457828,0,190,200.00400000001537
Prefetching,1000000,100000000,1,0.6560974246681129,131.86809666616867,0,190,200.00400000001537
Prefetching,1000000,100000000,1,0.6548381697277721,131.7248183949061,0,190,200.00400000001537
Prefetching,1000000,100000000,1,0.655134735915582,130.8577791579633,0,190,200.00400000001537
Prefetching,1000000,100000000,1,0.6554506219852755,132.370052301976,0,190,200.00400000001537
Prefetching,1000000,150000000,1,0.6597311139564661,133.13352589319823,0,190,200.00400000001537
Prefetching,1000000,150000000,1,0.6604777750286553,131.38380341035875,0,190,200.00400000001537
Prefetching,1000000,150000000,1,0.659614974565171,132.73225095606074,0,190,200.00400000001537
Prefetching,1000000,150000000,1,0.6603218488586418,131.70181875664355,0,190,200.00400000001537
Prefetching,1000000,150000000,1,0.6595455586371848,133.4430489889068,0,190,200.00400000001537
Prefetching,1000000,150000000,1,0.6603325415676959,130.4163890620482,0,190,200.00400000001537
Prefetching,1000000,150000000,1,0.6602647024507043,132.44941826137043,0,190,200.00400000001537
Prefetching,1000000,150000000,1,0.6603775497789853,132.51368853537141,0,190,200.00400000001537
Prefetching,1000000,150000000,1,0.6603467530433113,131.6112683205721,0,190,200.00400000001537
Prefetching,1000000,150000000,1,0.6604011170347804,132.90238242118556,0,190,200.00400000001537
Prefetching,1000000,300000000,1,0.6613802339979279,133.96561929402353,0,190,200.00400000001537
Prefetching,1000000,300000000,1,0.6620468708415561,132.57656518534247,0,190,200.00400000001537
Prefetching,1000000,300000000,1,0.6612597057724735,133.8739826666039,0,190,200.00400000001537
Prefetching,1000000,300000000,1,0.6620616098245685,132.87993859426766,0,190,200.00400000001537
Prefetching,1000000,300000000,1,0.66097911583977,134.60459660145688,0,190,200.00400000001537
Prefetching,1000000,300000000,1,0.6620542975103215,131.40917044870775,0,190,200.00400000001537
Prefetching,1000000,300000000,1,0.6618293156585909,133.53388112905134,0,190,200.00400000001537
Prefetching,1000000,300000000,1,0.6617378025732904,133.42322645578253,0,190,200.00400000001537
Prefetching,1000000,300000000,1,0.6619469827196236,132.73606756023025,0,190,200.00400000001537
Prefetching,1000000,300000000,1,0.661915272986256,133.59101250308325,0,190,200.00400000001537
Prefetching,1000000,500000000,1,0.6660710096386625,132.5566155102373,0,190,200.00400000001537
Prefetching,1000000,500000000,1,0.6665771838771899,131.64130328739688,0,190,200.00400000001537
Prefetching,1000000,500000000,1,0.6658115264253308,132.64272263275643,0,190,200.00400000001537
Prefetching,1000000,500000000,1,0.6665504879506075,131.98961001446312,0,190,200.00400000001537
Prefetching,1000000,500000000,1,0.6651296454838113,133.42682346028712,0,190,200.00400000001537
Prefetching,1000000,500000000,1,0.6670574443141852,130.54617706195202,0,190,200.00400000001537
Prefetching,1000000,500000000,1,0.6663808830713096,132.20532364198056,0,190,200.00400000001537
Prefetching,1000000,500000000,1,0.6661213904543414,132.48632870607054,0,190,200.00400000001537
Prefetching,1000000,500000000,1,0.6664663342141338,131.52523007336256,0,190,200.00400000001537
Prefetching,1000000,500000000,1,0.6664817646647277,132.66051596122014,0,190,200.00400000001537
Prefetching,1000000,50000000,2,0.655467390191461,133.36891486489142,0,190,200.00400000001537
Prefetching,1000000,50000000,2,0.6564709004700634,132.0474930771993,0,190,200.00400000001537
Prefetching,1000000,50000000,2,0.6550170089776709,133.23567296525596,0,190,200.00400000001537
Prefetching,1000000,50000000,2,0.6560866813653438,132.2783087839351,0,190,200.00400000001537
Prefetching,1000000,50000000,2,0.6554838511258848,133.8050300581611,0,190,200.00400000001537
Prefetching,1000000,50000000,2,0.6558756961574651,131.05414122156827,0,190,200.00400000001537
Prefetching,1000000,50000000,2,0.6562924874518262,132.7569805602613,0,190,200.00400000001537
Prefetching,1000000,50000000,2,0.6556971345591394,132.81464765257297,0,190,200.00400000001537
Prefetching,1000000,50000000,2,0.6563403552251136,131.94539250245504,0,190,200.00400000001537
Prefetching,1000000,50000000,2,0.6563822330012639,133.23196075859002,0,190,200.00400000001537
Prefetching,1000000,100000000,2,0.6613173297011097,133.5636095594856,0,190,200.00400000001537
Prefetching,1000000,100000000,2,0.6620424894082378,132.20607428583676,0,190,200.00400000001537
Prefetching,1000000,100000000,2,0.6614512738413696,133.3391939994877,0,190,200.00400000001537
Prefetching,1000000,100000000,2,0.6616193555625822,132.50939765388236,0,190,200.00400000001537
Prefetching,1000000,100000000,2,0.661009738595592,134.00034347405426,0,190,200.00400000001537
Prefetching,1000000,100000000,2,0.662351266144615,131.3017339778996,0,190,200.00400000001537
Prefetching,1000000,100000000,2,0.6617780025439444,133.0622790134046,0,190,200.00400000001537
Prefetching,1000000,100000000,2,0.6617568866438986,133.16214170464238,0,190,200.00400000001537
Prefetching,1000000,100000000,2,0.6619587702403881,131.9902384512395,0,190,200.00400000001537
Prefetching,1000000,100000000,2,0.6616208865645241,133.5187151630603,0,190,200.00400000001537
Prefetching,1000000,150000000,2,0.6619550669704432,133.78012120057767,0,190,200.00400000001537
Prefetching,1000000,150000000,2,0.6625440078145668,132.5161448144405,0,190,200.00400000001537
Prefetching,1000000,150000000,2,0.6617746934857096,133.6939223360855,0,190,200.00400000001537
Prefetching,1000000,150000000,2,0.6624829565111215,132.74231637284123,0,190,200.00400000001537
Prefetching,1000000,150000000,2,0.6615200442016085,134.4337141220373,0,190,200.00400000001537
Prefetching,1000000,150000000,2,0.6628120066398973,131.45102417468067,0,190,200.00400000001537
Prefetching,1000000,150000000,2,0.6623064139555275,133.3170886278239,0,190,200.00400000001537
Prefetching,1000000,150000000,2,0.6620674528686852,133.39114565210636,0,190,200.00400000001537
Prefetching,1000000,150000000,2,0.6623792577529233,132.4259940281984,0,190,200.00400000001537
Prefetching,1000000,150000000,2,0.6623159935709365,133.66779887228486,0,190,200.00400000001537
Prefetching,1000000,300000000,2,0.6654959293716931,132.1507893793489,0,190,200.00400000001537
Prefetching,1000000,300000000,2,0.665512042877383,131.40853945338986,0,190,200.00400000001537
Prefetching,1000000,300000000,2,0.6653866532105462,131.96837085879943,0,190,200.00400000001537
Prefetching,1000000,300000000,2,0.66570503444728,131.61138467483192,0,190,200.00400000001537
Prefetching,1000000,300000000,2,0.6642801327393215,133.40856380505463,0,190,200.00400000001537
Prefetching,1000000,300000000,2,0.6659027976701996,130.36930844622327,0,190,200.00400000001537
Prefetching,1000000,300000000,2,0.6658264985658331,131.6202023014035,0,190,200.00400000001537
Prefetching,1000000,300000000,2,0.6651162555549376,132.30868640589046,0,190,200.00400000001537
Prefetching,1000000,300000000,2,0.6657833619651682,131.2013399722966,0,190,200.00400000001537
Prefetching,1000000,300000000,2,0.6657642186079402,132.17825004875996,0,190,200.00400000001537
Prefetching,1000000,500000000,2,0.674417342569021,125.67069674518945,0,190,200.00400000001537
Prefetching,1000000,500000000,2,0.6741151991479878,125.51560115052118,0,190,200.00400000001537
Prefetching,1000000,500000000,2,0.6740894880620124,125.82002074971723,0,190,200.00400000001537
Prefetching,1000000,500000000,2,0.6740833501782272,125.69261384510459,0,190,200.00400000001537
Prefetching,1000000,500000000,2,0.6726149792477688,126.93752430562715,0,190,200.00400000001537
Prefetching,1000000,500000000,2,0.674664479790217,124.42568922187085,0,190,200.00400000001537
Prefetching,1000000,500000000,2,0.6745089915460725,125.70243008332358,0,190,200.00400000001537
Prefetching,1000000,500000000,2,0.6733115731984929,126.09184154078024,0,190,200.00400000001537
Prefetching,1000000,500000000,2,0.6742093488523362,125.29542716208975,0,190,200.00400000001537
Prefetching,1000000,500000000,2,0.6744415990191522,126.33857062551903,0,190,200.00400000001537
Prefetching,1000000,50000000,3,0.6597557468312825,133.72105137071583,0,190,200.00400000001537
Prefetching,1000000,50000000,3,0.6603614254348927,132.31099302196537,0,190,200.00400000001537
Prefetching,1000000,50000000,3,0.6594963677901275,133.6599835451982,0,190,200.00400000001537
Prefetching,1000000,50000000,3,0.659967845659164,132.70854589486203,0,190,200.00400000001537
Prefetching,1000000,50000000,3,0.6596875611036215,134.13965194397525,0,190,200.00400000001537
Prefetching,1000000,50000000,3,0.6605619348613033,131.4993383017625,0,190,200.00400000001537
Prefetching,1000000,50000000,3,0.6603721302558524,133.24098963073578,0,190,200.00400000001537
Prefetching,1000000,50000000,3,0.6600074902908387,133.137941517327,0,190,200.00400000001537
Prefetching,1000000,50000000,3,0.6603512936878674,132.27020546993566,0,190,200.00400000001537
Prefetching,1000000,50000000,3,0.6598891986670979,133.73906688963652,0,190,200.00400000001537
Prefetching,1000000,100000000,3,0.6621048365999661,133.82853799095423,0,190,200.00400000001537
Prefetching,1000000,100000000,3,0.662686490905375,132.41176140059753,0,190,200.00400000001537
Prefetching,1000000,100000000,3,0.6620252450967831,133.67492895581785,0,190,200.00400000001537
Prefetching,1000000,100000000,3,0.6625424179238726,132.72085085672038,0,190,200.00400000001537
Prefetching,1000000,100000000,3,0.6616924626420834,134.4258659735876,0,190,200.00400000001537
Prefetching,1000000,100000000,3,0.6629928324548078,131.55436993391703,0,190,200.00400000001537
Prefetching,1000000,100000000,3,0.6623412535845965,133.39128318501503,0,190,200.00400000001537
Prefetching,1000000,100000000,3,0.6624041051693588,133.32250952839155,0,190,200.00400000001537
Prefetching,1000000,100000000,3,0.6625983668925509,132.3804670498761,0,190,200.00400000001537
Prefetching,1000000,100000000,3,0.6622915364036122,133.92253089426666,0,190,200.00400000001537
Prefetching,1000000,150000000,3,0.6627489122088559,133.97593435595044,0,190,200.00400000001537
Prefetching,1000000,150000000,3,0.6633394199675606,132.5877624416038,0,190,200.00400000001537
Prefetching,1000000,150000000,3,0.6626793646898851,133.62128242780418,0,190,200.00400000001537
Prefetching,1000000,150000000,3,0.6634787440672523,132.79047241034888,0,190,200.00400000001537
Prefetching,1000000,150000000,3,0.6623377289227046,134.29424142846057,0,190,200.00400000001537
Prefetching,1000000,150000000,3,0.6638329028452887,131.53851405463504,0,190,200.00400000001537
Prefetching,1000000,150000000,3,0.662938006768847,133.47045442079147,0,190,200.00400000001537
Prefetching,1000000,150000000,3,0.6628441422326746,133.48034885961766,0,190,200.00400000001537
Prefetching,1000000,150000000,3,0.6634535042491186,132.37130252507507,0,190,200.00400000001537
Prefetching,1000000,150000000,3,0.6629223253791657,134.00493531685467,0,190,200.00400000001537
Prefetching,1000000,300000000,3,0.668261972341325,129.7527679050637,0,190,200.00400000001537
Prefetching,1000000,300000000,3,0.6684014944661507,129.19759809849273,0,190,200.00400000001537
Prefetching,1000000,300000000,3,0.6678196684993858,129.95959160427776,0,190,200.00400000001537
Prefetching,1000000,300000000,3,0.66761470891747,129.83819280098413,0,190,200.00400000001537
Prefetching,1000000,300000000,3,0.6675965513407522,130.64108067034036,0,190,200.00400000001537
Prefetching,1000000,300000000,3,0.6686371528648996,128.54341086223914,0,190,200.00400000001537
Prefetching,1000000,300000000,3,0.6686869905215652,129.31082359134263,0,190,200.00400000001537
Prefetching,1000000,300000000,3,0.6681074001309758,129.95392357263046,0,190,200.00400000001537
Prefetching,1000000,300000000,3,0.6683926125502355,128.66910858774943,0,190,200.00400000001537
Prefetching,1000000,300000000,3,0.6678109813885024,130.47988406585412,0,190,200.00400000001537
Prefetching,1000000,500000000,3,0.6784690126826769,123.7538687560343,0,190,200.00400000001537
Prefetching,1000000,500000000,3,0.6793050291616755,122.56048921533389,0,190,200.00400000001537
Prefetching,1000000,500000000,3,0.6787186884150207,123.21095410288099,0,190,200.00400000001537
Prefetching,1000000,500000000,3,0.6772321362531374,124.09393689421535,0,190,200.00400000001537
Prefetching,1000000,500000000,3,0.6764564704252255,124.85261285379417,0,190,200.00400000001537
Prefetching,1000000,500000000,3,0.6789135812163807,122.35635232525001,0,190,200.00400000001537
Prefetching,1000000,500000000,3,0.6782947072876389,123.70133530830401,0,190,200.00400000001537
Prefetching,1000000,500000000,3,0.6785759982677336,123.35599308940944,0,190,200.00400000001537
Prefetching,1000000,500000000,3,0.6780758693154478,122.74317632433502,0,190,200.00400000001537
Prefetching,1000000,500000000,3,0.6770855489328024,125.0865002010921,0,190,200.00400000001537
Prefetching,1000000,50000000,4,0.6612780407491253,133.80936195420566,0,190,200.00400000001537
Prefetching,1000000,50000000,4,0.6618671121199855,132.3090583672355,0,190,200.00400000001537
Prefetching,1000000,50000000,4,0.6613488668613499,133.67987765106096,0,190,200.00400000001537
Prefetching,1000000,50000000,4,0.6617911871989165,132.67776253828416,0,190,200.00400000001537
Prefetching,1000000,50000000,4,0.6611038669875842,134.24635906350062,0,190,200.00400000001537
Prefetching,1000000,50000000,4,0.6621083350399345,131.62872691505748,0,190,200.00400000001537
Prefetching,1000000,50000000,4,0.6615902985726246,133.24692387235606,0,190,200.00400000001537
Prefetching,1000000,50000000,4,0.6616773385229192,133.26286271640555,0,190,200.00400000001537
Prefetching,1000000,50000000,4,0.6618354025342378,132.15834501553303,0,190,200.00400000001537
Prefetching,1000000,50000000,4,0.6614715141040677,133.779313823762,0,190,200.00400000001537
Prefetching,1000000,100000000,4,0.6625447044758352,133.65806957011793,0,190,200.00400000001537
Prefetching,1000000,100000000,4,0.6630571979007507,132.46277885529287,0,190,200.00400000001537
Prefetching,1000000,100000000,4,0.6622655263401062,133.79910609446446,0,190,200.00400000001537
Prefetching,1000000,100000000,4,0.6628199415051913,132.90350526468083,0,190,200.00400000001537
Prefetching,1000000,100000000,4,0.6620236490310896,134.36295475653714,0,190,200.00400000001537
Prefetching,1000000,100000000,4,0.6633543544310261,131.64404798709148,0,190,200.00400000001537
Prefetching,1000000,100000000,4,0.6627058172199553,133.3632533938465,0,190,200.00400000001537
Prefetching,1000000,100000000,4,0.6624434713947311,133.53606063807464,0,190,200.00400000001537
Prefetching,1000000,100000000,4,0.6630164540353994,132.20587361761034,0,190,200.00400000001537
Prefetching,1000000,100000000,4,0.6627849088753509,133.74887553128278,0,190,200.00400000001537
Prefetching,1000000,150000000,4,0.6640759048941907,132.81403329688882,0,190,200.00400000001537
Prefetching,1000000,150000000,4,0.6641662974675486,131.98881175794097,0,190,200.00400000001537
Prefetching,1000000,150000000,4,0.6637024771425213,132.9965777735451,0,190,200.00400000001537
Prefetching,1000000,150000000,4,0.6640104140078615,132.40138998398413,0,190,200.00400000001537
Prefetching,1000000,150000000,4,0.6628913065790825,134.05405350636744,0,190,200.00400000001537
Prefetching,1000000,150000000,4,0.6644082463731229,131.2639331757253,0,190,200.00400000001537
Prefetching,1000000,150000000,4,0.6639302389734054,132.82611988687418,0,190,200.00400000001537
Prefetching,1000000,150000000,4,0.6636024806613734,133.01262952094496,0,190,200.00400000001537
Prefetching,1000000,150000000,4,0.6642683653361441,131.87034478883623,0,190,200.00400000001537
Prefetching,1000000,150000000,4,0.6640331768580165,133.2413040837587,0,190,200.00400000001537
Prefetching,1000000,300000000,4,0.669922346503581,128.881149276071,0,190,200.00400000001537
Prefetching,1000000,300000000,4,0.6701539943700983,128.19324286869966,0,190,200.00400000001537
Prefetching,1000000,300000000,4,0.6693723596861798,128.97727196888567,0,190,200.00400000001537
Prefetching,1000000,300000000,4,0.6702700260084553,128.0000104121937,0,190,200.00400000001537
Prefetching,1000000,300000000,4,0.6688951726923854,129.73912363061197,0,190,200.00400000001537
Prefetching,1000000,300000000,4,0.6702708392859829,127.23315732806633,0,190,200.00400000001537
Prefetching,1000000,300000000,4,0.6701472812514133,128.58433383919234,0,190,200.00400000001537
Prefetching,1000000,300000000,4,0.669895734311107,128.66417628541248,0,190,200.00400000001537
