Technologie,itération,Capacité,zipf_parameter,Nombre de Fogs, Hit rate, Ratio OriginUser,Latence_P50,Latence_P90,Latence_P99
LRU,1000000,50000000,0.1,10,0.08847705260195586,89.6040587953561,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,9,0.12294358799414176,84.77629213858613,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,9,0.1471133385679217,80.58170601175398,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,10,0.08926302228208356,89.6194562664883,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,9,0.12594994903249876,84.58118338246759,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,10,0.09562229238563771,88.72535249746517,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,10,0.09128140482542288,89.66234600583861,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,10,0.10012736386153141,88.52282122057143,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,10,0.09640248898076884,89.04017271751896,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,10,0.08802392575977482,90.06734520772785,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,9,0.12669452236476098,84.34869304615513,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,9,0.14368929765298893,81.03544368723664,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,9,0.14168104078351118,81.56181312378013,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,9,0.12193444473183004,85.22979849775669,284.00399999998626,284.00400000001537,284.00400000001537
